https://hva.parsys.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://prof.ivtg.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://avans.parsys.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://authenticeren.thiememeulenhoff.nl/openaselect/profiles/saml2,Education Services,en,Type of Service,en
https://www.kiesactief.nl/simplesaml/module.php/saml/sp/metadata.php/surfnet,Education Services,en,Type of Service,en
https://www.refworks.com/shibboleth/sp,Education Services,en,Type of Service,en
https://scorion3.parantion.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://test.itslearning.com/shibboleth,Education Services,en,Type of Service,en
http://corp.sts.microsoft.com,Education Services,en,Type of Service,en
https://www.itslearning.com/shibboleth,Education Services,en,Type of Service,en
https://toetssuite.auth.law.uvt.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://rechtinbeeld.auth.law.uvt.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://pleitvoorbereid.auth.law.uvt.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://juridischgesproken.auth.law.uvt.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://cyberdam.auth.law.uvt.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://juridischeinformatievaardigheden.auth.law.uvt.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://cali.auth.law.uvt.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
https://scriptiedossier.auth.law.uvt.nl/simplesaml/module.php/saml/sp/metadata.php/default-sp,Education Services,en,Type of Service,en
http://elo.windesheim.nl,Education Services,en,Type of Service,en
https://weblicht.sfs.uni-tuebingen.de,Education Services,en,Type of Service,en
https://scorion3.parantion.nl/simplesaml/module.php/saml/sp/metadata.php/saxion,Education Services,en,Type of Service,en
